Word,Gender,Sentence ID,Sentence,Document ID,Document
she,FEMALE,14,"Ay So sad, so sad, Sometimes she feels so sad.",4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
she,FEMALE,1,"Every day she takes a morning bath she wets she hair, Wraps a towel around she As she 's heading for the bedroom chair, Its 's just another day.",4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
she,FEMALE,1,"Every day she takes a morning bath she wets she hair, Wraps a towel around she As she 's heading for the bedroom chair, Its 's just another day.",4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
she,FEMALE,1,"Every day she takes a morning bath she wets she hair, Wraps a towel around she As she 's heading for the bedroom chair, Its 's just another day.",4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
she,FEMALE,1,"Every day she takes a morning bath she wets she hair, Wraps a towel around she As she 's heading for the bedroom chair, Its 's just another day.",4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
she,FEMALE,1,"Every day she takes a morning bath she wets she hair, Wraps a towel around she As she 's heading for the bedroom chair, Its 's just another day.",4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
she,FEMALE,18,"Every day she takes a morning bath she wets she hair, Wraps a towel around she As she 's heading for the bedroom chair, it just another day.",4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
she,FEMALE,18,"Every day she takes a morning bath she wets she hair, Wraps a towel around she As she 's heading for the bedroom chair, it just another day.",4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
she,FEMALE,18,"Every day she takes a morning bath she wets she hair, Wraps a towel around she As she 's heading for the bedroom chair, it just another day.",4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
she,FEMALE,18,"Every day she takes a morning bath she wets she hair, Wraps a towel around she As she 's heading for the bedroom chair, it just another day.",4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
she,FEMALE,18,"Every day she takes a morning bath she wets she hair, Wraps a towel around she As she 's heading for the bedroom chair, it just another day.",4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
she,FEMALE,2,"Slipping into stockings, Stepping into shoes, Dipping in the pocket of she raincoat.",4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
she,FEMALE,19,"Slipping into stockings, Stepping into shoes, Dipping in the pockets of she raincoat.",4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
she,FEMALE,10,Sometimes she feels so sad.,4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
she,FEMALE,17,Sometimes she feels so sad.,4466,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Another_Day.txt"")"
Patty 's daddy,MALE,14,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never wanted to let it out What 's it all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
Patty,FEMALE,14,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never wanted to let it out What 's it all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
Patty 's,FEMALE,14,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never wanted to let it out What 's it all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
Patty,FEMALE,14,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never wanted to let it out What 's it all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
Patty 's,FEMALE,14,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never wanted to let it out What 's it all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
Patty,FEMALE,14,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never wanted to let it out What 's it all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
Bobby,MALE,14,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never wanted to let it out What 's it all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
he,MALE,14,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never wanted to let it out What 's it all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
Patty 's daddy,MALE,7,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never was the type to let the type out What 's the type all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
Patty,FEMALE,7,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never was the type to let the type out What 's the type all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
Patty 's,FEMALE,7,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never was the type to let the type out What 's the type all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
Patty,FEMALE,7,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never was the type to let the type out What 's the type all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
Patty 's,FEMALE,7,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never was the type to let the type out What 's the type all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
Patty,FEMALE,7,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never was the type to let the type out What 's the type all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
Bobby,MALE,7,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never was the type to let the type out What 's the type all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
he,MALE,7,Bobby lived with Patty But they never told Patty 's daddy What they love was all about Patty could tell Patty 's lover that he thought but Patty never was the type to let the type out What 's the type all about?,4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
she,FEMALE,1,"C moon, C moon, C moon is she.",4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
she,FEMALE,5,"C moon, C moon, C moon is she.",4468,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_C_Moon.txt"")"
Cook of the house,MALE,7,"Cause I 'm the cook of the house, Cook of the house.",4470,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Cook_Of_The_House.txt"")"
Cook of the house,MALE,5,"Cinnamon, garlic, salt, pepper, corn- bread, curry powder, coffee too, Cook of the house, I 'm the cook of the house.",4470,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Cook_Of_The_House.txt"")"
the cook of the house,MALE,5,"Cinnamon, garlic, salt, pepper, corn- bread, curry powder, coffee too, Cook of the house, I 'm the cook of the house.",4470,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Cook_Of_The_House.txt"")"
Cook of the house,MALE,10,"Cook of the house, Cook of the house, I 'm the cook of the house.",4470,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Cook_Of_The_House.txt"")"
the cook of the house,MALE,10,"Cook of the house, Cook of the house, I 'm the cook of the house.",4470,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Cook_Of_The_House.txt"")"
the cook of the house,MALE,1,"Ground rice, sugar, vinegar, seco salt, macaroni too, Cook of the house, I 'm the cook of the house.",4470,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Cook_Of_The_House.txt"")"
the cook of the house,MALE,9,"Matter where I serve I 's guests, my guests seem to like the kitchen best cause I 'm the cook of the house.",4470,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Cook_Of_The_House.txt"")"
Cook of the house,MALE,2,"No matter where I serve I 's guests, my guests seem to like the kitchen best cause I 'm the cook of the house, Cook of the house.",4470,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Cook_Of_The_House.txt"")"
"little lady , Lady",FEMALE,2,"Come on, little lady, Lady, let 's eat at home, eat at home, eat at home.",4473,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Eat_At_Home.txt"")"
Lady,FEMALE,2,"Come on, little lady, Lady, let 's eat at home, eat at home, eat at home.",4473,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Eat_At_Home.txt"")"
"little lady , Lady",FEMALE,1,"Come on, little lady, Lady, let 's eat at home.",4473,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Eat_At_Home.txt"")"
Lady,FEMALE,1,"Come on, little lady, Lady, let 's eat at home.",4473,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Eat_At_Home.txt"")"
"little lady , Lady",FEMALE,7,"Come on, little lady, Lady, let 's eat in bed, Eat in bed, eat in bed.",4473,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Eat_At_Home.txt"")"
Lady,FEMALE,7,"Come on, little lady, Lady, let 's eat in bed, Eat in bed, eat in bed.",4473,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Eat_At_Home.txt"")"
"little lady , Lady",FEMALE,5,"Come on, little lady, Lady, now do n't do that, do that, do that.",4473,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Eat_At_Home.txt"")"
Lady,FEMALE,5,"Come on, little lady, Lady, now do n't do that, do that, do that.",4473,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Eat_At_Home.txt"")"
"little lady , Lady",FEMALE,4,"Come on, little lady, Lady, now do n't do that.",4473,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Eat_At_Home.txt"")"
Lady,FEMALE,4,"Come on, little lady, Lady, now do n't do that.",4473,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Eat_At_Home.txt"")"
she,FEMALE,8,"Now I 'll never dance with another( ooo) Since I saw she standing there Oh, since I saw she standing there Yeah, well since I saw she standing there",4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,8,"Now I 'll never dance with another( ooo) Since I saw she standing there Oh, since I saw she standing there Yeah, well since I saw she standing there",4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,8,"Now I 'll never dance with another( ooo) Since I saw she standing there Oh, since I saw she standing there Yeah, well since I saw she standing there",4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,7,"Now I 'll never dance with another( whoo) And I saw she standing there( ahhh -- ha- ha- ha)( Bridge) Well, I 's heart went"" boom,"" When I crossed that room, And I held she hand in myeee- eee Oh, we danced through the night, And we held each other tight, And before too long I fell in love with she.",4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,7,"Now I 'll never dance with another( whoo) And I saw she standing there( ahhh -- ha- ha- ha)( Bridge) Well, I 's heart went"" boom,"" When I crossed that room, And I held she hand in myeee- eee Oh, we danced through the night, And we held each other tight, And before too long I fell in love with she.",4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,7,"Now I 'll never dance with another( whoo) And I saw she standing there( ahhh -- ha- ha- ha)( Bridge) Well, I 's heart went"" boom,"" When I crossed that room, And I held she hand in myeee- eee Oh, we danced through the night, And we held each other tight, And before too long I fell in love with she.",4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,3,"So, how could I dance with another( ooh) And I saw she standin' there.",4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,4,"Well she looked at I, and a I, I could see That before too long I 'd fall in love with she.",4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,4,"Well she looked at I, and a I, I could see That before too long I 'd fall in love with she.",4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,6,"Well, I 's heart went"" boom,"" When I crossed that room, And I held she hand in myeee- eee Whoa, we danced through the night, And we held each other tight, And before too long I fell in love with she.",4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,6,"Well, I 's heart went"" boom,"" When I crossed that room, And I held she hand in myeee- eee Whoa, we danced through the night, And we held each other tight, And before too long I fell in love with she.",4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,2,"Well, she was just 17, You know what I mean, And the way she looked was way beyond compare.",4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,2,"Well, she was just 17, You know what I mean, And the way she looked was way beyond compare.",4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,5,she would n't dance with another( whoo) And I saw she standin' there.,4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,5,she would n't dance with another( whoo) And I saw she standin' there.,4482,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_I_Saw_Her_Standing_There.txt"")"
she,FEMALE,2,"Ah, she looks like snow I want to put she in a broadway show Ah she 'll dance and dine Like a lucifer she 'll always shine Oh I feel like letting go Oh I feel like letting go.",4485,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Letting_Go.txt"")"
she,FEMALE,2,"Ah, she looks like snow I want to put she in a broadway show Ah she 'll dance and dine Like a lucifer she 'll always shine Oh I feel like letting go Oh I feel like letting go.",4485,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Letting_Go.txt"")"
she,FEMALE,2,"Ah, she looks like snow I want to put she in a broadway show Ah she 'll dance and dine Like a lucifer she 'll always shine Oh I feel like letting go Oh I feel like letting go.",4485,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Letting_Go.txt"")"
she,FEMALE,2,"Ah, she looks like snow I want to put she in a broadway show Ah she 'll dance and dine Like a lucifer she 'll always shine Oh I feel like letting go Oh I feel like letting go.",4485,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Letting_Go.txt"")"
she,FEMALE,4,"Ah, she sings it so I want to put she on the radio One day and there you are Ladies and gentleman- A brand new star.",4485,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Letting_Go.txt"")"
she,FEMALE,4,"Ah, she sings it so I want to put she on the radio One day and there you are Ladies and gentleman- A brand new star.",4485,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Letting_Go.txt"")"
she,FEMALE,1,"Ah, she tastes like wine Such a human being so divine Oh she feels like sun Mother nature look at what you 're done Oh I feel like letting go Oh I feel like letting go.",4485,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Letting_Go.txt"")"
she,FEMALE,1,"Ah, she tastes like wine Such a human being so divine Oh she feels like sun Mother nature look at what you 're done Oh I feel like letting go Oh I feel like letting go.",4485,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_McCartney_Letting_Go.txt"")"
her,FEMALE,2,"Beautiful Yes, sir, head 's erased, brain 's a bowl of jelly Has n't hurt He 's sense of taste Judging from He 's belly But back in the house, family of four now Two doin' the laundry and two on He kitchen floor We brought a brand new baby back from mainland China Sailed across the her Sea She 's beautiful.",4490,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_Beautiful.txt"")"
She,FEMALE,2,"Beautiful Yes, sir, head 's erased, brain 's a bowl of jelly Has n't hurt He 's sense of taste Judging from He 's belly But back in the house, family of four now Two doin' the laundry and two on He kitchen floor We brought a brand new baby back from mainland China Sailed across the her Sea She 's beautiful.",4490,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_Beautiful.txt"")"
He,MALE,2,"Beautiful Yes, sir, head 's erased, brain 's a bowl of jelly Has n't hurt He 's sense of taste Judging from He 's belly But back in the house, family of four now Two doin' the laundry and two on He kitchen floor We brought a brand new baby back from mainland China Sailed across the her Sea She 's beautiful.",4490,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_Beautiful.txt"")"
He,MALE,2,"Beautiful Yes, sir, head 's erased, brain 's a bowl of jelly Has n't hurt He 's sense of taste Judging from He 's belly But back in the house, family of four now Two doin' the laundry and two on He kitchen floor We brought a brand new baby back from mainland China Sailed across the her Sea She 's beautiful.",4490,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_Beautiful.txt"")"
He,MALE,2,"Beautiful Yes, sir, head 's erased, brain 's a bowl of jelly Has n't hurt He 's sense of taste Judging from He 's belly But back in the house, family of four now Two doin' the laundry and two on He kitchen floor We brought a brand new baby back from mainland China Sailed across the her Sea She 's beautiful.",4490,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_Beautiful.txt"")"
her,FEMALE,1,"Snowman sittin' in the sun does n't have time to waste He had a little bit too much fun Now He 's head 's erased Back in the house, family of three Two doin' the laundry and one in the nursery We brought a brand new baby back from Bangladesh Thought We 'd name her Emily her 's beautiful.",4490,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_Beautiful.txt"")"
her,FEMALE,1,"Snowman sittin' in the sun does n't have time to waste He had a little bit too much fun Now He 's head 's erased Back in the house, family of three Two doin' the laundry and one in the nursery We brought a brand new baby back from Bangladesh Thought We 'd name her Emily her 's beautiful.",4490,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_Beautiful.txt"")"
He,MALE,1,"Snowman sittin' in the sun does n't have time to waste He had a little bit too much fun Now He 's head 's erased Back in the house, family of three Two doin' the laundry and one in the nursery We brought a brand new baby back from Bangladesh Thought We 'd name her Emily her 's beautiful.",4490,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_Beautiful.txt"")"
He,MALE,1,"Snowman sittin' in the sun does n't have time to waste He had a little bit too much fun Now He 's head 's erased Back in the house, family of three Two doin' the laundry and one in the nursery We brought a brand new baby back from Bangladesh Thought We 'd name her Emily her 's beautiful.",4490,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_Beautiful.txt"")"
the moon,MALE,2,"In a dream we are lying on the top of a hill And headlights slide past the moon I roll in your arms And your voice is the heat of the night I 'm on fire In a phone booth In some local bar and grill Rehearsing what I 'll say, I 's coin returns How the heart approaches what the television yearns How the heart approaches what the television yearns",4493,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_How_The_Heart_Approaches_What_It_Yearns.txt"")"
the moon,MALE,1,"In the blue light Of the Beverly Motel Wondering as the television burns How the heart approaches what the television yearns In a fever I distinctly hear your voice Emerging from a dream, the dream returns How the heart approaches what the dream yearns After the rain on the Interstate Headlights slide past the moon A bone- weary traveler that Waits by the side of the road Where 's he going?",4493,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_How_The_Heart_Approaches_What_It_Yearns.txt"")"
God,MALE,28,"God will, Like God waters the flowers on your window sill.",4496,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_Outrageous.txt"")"
God,MALE,28,"God will, Like God waters the flowers on your window sill.",4496,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_Outrageous.txt"")"
God,MALE,30,"God will, Like God waters the flowers on your window sill.",4496,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_Outrageous.txt"")"
God,MALE,30,"God will, Like God waters the flowers on your window sill.",4496,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Paul_Simon_Outrageous.txt"")"
she,FEMALE,1,Son she said Have she got a little story for you What you thought was you daddy Was nothin' but a..,4502,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Pearl_Jam_Alive.txt"")"
she,FEMALE,1,Son she said Have she got a little story for you What you thought was you daddy Was nothin' but a..,4502,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Pearl_Jam_Alive.txt"")"
Son,MALE,1,Son she said Have she got a little story for you What you thought was you daddy Was nothin' but a..,4502,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Pearl_Jam_Alive.txt"")"
Son,MALE,6,"Son, oh, Son 'm still alive Yeah, Son, oh, Son 'm still alive Yeah, Son, oh, Son 'm still alive Yeah, Son, Son 'm still alive, yeah yeah yeah yeah yeah yeah( Guitar Solo)( Ad Lib) yeah yeah yeah 's",4502,"=hyperlink(""C:\Users\rpilo\Downloads\orpheus\dataset\output\coref_CoreNLP_minified_corpus\coref\Pearl_Jam_Alive.txt"")"
